@relation GermanCredit-weka.filters.supervised.attribute.NominalToBinary-weka.filters.unsupervised.attribute.RandomProjection-N10-R42-DGaussian-weka.filters.unsupervised.attribute.RandomProjection-N10-R42-DGaussian-weka.filters.unsupervised.attribute.RandomProjection-N10-R42-DGaussian-weka.filters.unsupervised.attribute.RandomProjection-N10-R42-DGaussian-weka.filters.unsupervised.attribute.RandomProjection-N10-R42-DGaussian-weka.filters.unsupervised.attribute.RandomProjection-N10-R42-DGaussian-weka.filters.unsupervised.attribute.RandomProjection-N10-R42-DGaussian-weka.filters.unsupervised.attribute.RandomProjection-N10-R42-DGaussian-weka.filters.unsupervised.attribute.RandomProjection-N10-R42-DGaussian-weka.filters.unsupervised.attribute.RandomProjection-N10-R42-DGaussian

@attribute K1 numeric
@attribute K2 numeric
@attribute K3 numeric
@attribute K4 numeric
@attribute K5 numeric
@attribute K6 numeric
@attribute K7 numeric
@attribute K8 numeric
@attribute K9 numeric
@attribute K10 numeric
@attribute RESPONSE {0,1}

@data
-87418393.902548,-452874167.488348,-222173097.960382,70322444.827996,-579229149.661415,-144418435.376787,-629080369.710872,267520163.169936,-486076269.606813,-523819394.647544,1
-175348892.034239,-944109660.971934,-458497286.760539,135125417.354469,-1220998634.745639,-295598518.434522,-1324078942.525651,559092251.89053,-1023448178.501751,-1106851496.577632,1
-253411926.66712,-1375788677.47503,-666760200.020013,193436254.147867,-1783479409.267245,-429156033.679366,-1933335507.35938,815178008.321431,-1494479102.49069,-1617507975.732178,1
-63434598.066469,-307205502.538792,-153638564.551659,54669815.008075,-385113425.388416,-101337807.986401,-419180439.959001,180687837.611606,-323688746.077801,-346509864.322467,1
-67421371.691928,-348763959.452156,-171067039.547165,54232401.138201,-445725940.205688,-111247950.923076,-484289353.272951,205972326.327693,-374193028.991269,-403147688.595248,1
-266537279.49912,-1433973480.246635,-696582217.098499,205725675.439044,-1854147862.266014,-449007425.905994,-2010646546.548331,849102673.1725,-1554137850.81772,-1680751102.017277,1
-56891112.390362,-290877995.276579,-143159346.492237,46259530.296244,-370531528.947271,-93446494.740205,-402774176.255225,171713437.733697,-311149326.573731,-334780847.11126,1
-22339169.372773,-108235939.303281,-53883096.665891,18979339.319776,-135332791.669356,-35598711.383096,-147781770.017857,63612988.778958,-114099860.544879,-121978758.668,1
-104132809.991174,-548866417.398076,-267871610.990671,82118361.522354,-705299694.241072,-173372229.302046,-765751671.285314,324507864.717872,-591791596.018476,-638717320.012802,1
-52395949.510503,-272420863.498937,-133351871.691402,41788975.118671,-348537903.140776,-86653724.55857,-378827981.976819,160931474.224918,-292705634.754477,-315405532.547224,1
-269878592.791298,-1457551390.36611,-707386566.966907,207268620.1448,-1886794507.36359,-455855306.302671,-2045682898.587199,863376032.073827,-1581237914.724457,-1710599589.018554,1
-266401856.166993,-1448678175.145175,-701703352.564961,202838140.76035,-1878675829.154155,-451503734.709451,-2036627520.58075,858441952.67994,-1574331122.946953,-1704070067.339331,1
-63940809.155065,-329514071.647525,-161733510.258462,51547758.881855,-420601387.282764,-105291086.231584,-457171597.331441,194554944.093169,-353223262.730856,-380348624.121701,1
-104429635.424124,-543043483.546752,-266064560.415535,83617991.065913,-695191704.543332,-172710731.60377,-755084730.066377,320820865.9395,-583460616.516126,-628922516.67393,1
-59007285.393841,-315370429.03186,-153212324.970023,45432943.452811,-406725650.467212,-99238649.206399,-441694136.251843,186710190.762701,-341339039.544286,-368631840.566947,1
-311670997.832637,-1694751362.452762,-820975009.552013,237319326.7712,-2197925200.136324,-528394330.476319,-2382547963.024585,1004314585.072613,-1841728397.048931,-1993528632.024984,1
-91370021.168734,-486268798.21137,-236669817.500364,71086409.670837,-626568269.350299,-153065934.707458,-680148090.238035,287734902.768716,-525651818.42417,-567716311.928583,1
-102977829.2663,-546999829.611434,-266393138.204668,80341944.000825,-704458406.425101,-172307148.279009,-764721126.871079,323624297.360148,-591002788.515046,-638201381.005022,1
-257001333.244545,-1396224086.262359,-676372214.324723,195824319.349127,-1810036661.279987,-435308724.760552,-1962438153.15298,827283989.901163,-1516969688.290027,-1641809424.164796,1
-55977932.50758,-294984723.441071,-143799013.265099,43839646.49014,-378810534.432551,-93270347.428278,-411669458.627832,174424383.395124,-318111856.198881,-343118014.077281,1
-147016434.550726,-791154121.312118,-384106830.661551,113083050.346847,-1022824969.083533,-247826785.02017,-1109552071.207952,468513775.735075,-857594782.695023,-927249023.834129,1
-34977220.042672,-182091803.389445,-88919607.617734,27507706.071648,-232854070.652227,-58015072.346776,-253466149.356141,107614595.811727,-195810088.2912,-210794354.096458,1
-411116651.787837,-2239703917.658984,-1084378379.050495,312422055.742765,-2906002648.749999,-697416505.508016,-3150013324.762511,1327317909.49377,-2435041600.622111,-2636203393.654354,1
-84720246.090163,-456376617.239556,-221264086.124654,64823290.000075,-589795905.173801,-142777599.034623,-640274384.716817,270222137.460338,-494869514.536054,-534939876.394803,1
-61130250.135132,-323773055.144738,-157601012.876405,47525008.326493,-416334117.20269,-102215247.461824,-452439188.574421,191534248.785611,-349609548.238114,-377225532.788979,1
-71896079.255939,-364594938.802631,-179739778.69471,58863238.560768,-463167027.026952,-117527197.452273,-503807904.522708,215083934.872782,-389172875.594894,-418331291.875661,1
-137798781.622415,-742918520.453147,-360379076.504359,105659911.059246,-960703037.482101,-232383787.480814,-1042381234.590924,439944744.095389,-805682047.738444,-871186479.895685,1
-226933454.998199,-1218932578.557589,-592242011.837764,175197578.822642,-1575195912.383056,-382114716.273937,-1708582189.171587,721742592.152145,-1320588878.020856,-1427779214.218929,1
-94370631.602235,-506394576.448775,-245825603.973142,72492536.704978,-653853383.135672,-158899301.987533,-709836050.900707,299834642.586,-548593734.633314,-592774373.272501,1
-43624814.883821,-231812225.177952,-112539335.644749,33554446.356322,-298081954.541574,-72984494.94313,-324281638.140716,137123274.77976,-250577720.948935,-270292881.448911,1
-104612981.339923,-558301749.681532,-271427363.977268,81038019.568772,-719709121.386265,-175366533.042315,-781471250.982107,330372220.347846,-603952855.865237,-652340135.800631,1
-348868917.226698,-1901614291.625804,-920416440.685839,264689753.36713,-2467493487.956975,-592061142.165836,-2674975064.830961,1127012991.928559,-2067798684.308306,-2238543985.536252,1
-35937483.200557,-173267734.027315,-86370195.447728,30542521.602847,-216378006.963164,-57294896.060943,-236352108.743094,101859555.01919,-182458761.666591,-194869669.879156,1
-54825677.084935,-275474024.802191,-135956187.807391,45018196.421359,-348728017.253331,-89289106.470251,-379843920.356572,162419320.598723,-293362047.819912,-314880973.611502,1
-258832186.203457,-1394252761.273095,-676807430.848391,199062484.891339,-1803068313.533594,-436391988.439498,-1955724833.322017,825661819.11686,-1511657107.06977,-1634708073.586868,1
-73158540.47665,-364117835.355244,-180374397.143717,60914790.873591,-459917759.787481,-118572427.432624,-500733808.463576,214564429.906681,-386720766.16012,-414848480.94033,1
-207542590.508337,-1118477288.813162,-542890930.025059,159310198.948165,-1446714304.172742,-350373010.30037,-1569212060.864955,662499703.215387,-1212859610.35646,-1311503458.924474,1
-406480368.347923,-2208341146.59448,-1069834139.233032,309745733.497511,-2862965871.388857,-688491410.301054,-3103945927.626165,1308492627.096196,-2399361446.274875,-2596802249.298454,1
-163716229.76396,-891244195.093175,-431158000.514813,123939208.242534,-1155510314.850666,-277578330.231155,-1253487187.629306,528116386.326663,-968914985.030404,-1048489296.271835,1
-56067536.203243,-284429148.73386,-139949426.814688,45486771.466395,-361037133.471049,-91747040.178077,-393241690.094234,167807106.430138,-303728289.64344,-326232641.709835,1
-67305268.484623,-361956498.146217,-175339988.215329,51216979.516108,-467256739.526468,-113393231.205282,-507784817.965247,214310350.819445,-392419012.223064,-423856569.152043,1
-81516068.386365,-414533840.750775,-204109685.661058,66382961.829075,-526915046.095859,-133489667.994554,-573309034.25692,244601237.732719,-442849396.274767,-476041911.094207,1
-102977353.021472,-543138884.629699,-264853916.814511,80611632.580476,-697932058.088058,-171933225.13175,-758172875.708846,321274771.358903,-585857246.674459,-632006139.573356,1
-61431631.56895,-326132666.484934,-158409034.06514,47381427.006324,-419335115.073003,-102720035.372561,-456081124.514056,192899062.974794,-352434479.18225,-380201200.599507,1
-56275551.925989,-298374648.988466,-144955414.213755,43396046.080613,-383455122.196326,-94064881.117667,-417181065.307616,176481407.777082,-322350426.769764,-347633697.384376,1
-96018832.55596,-520439651.969999,-251718979.708811,72606756.849027,-673534169.22457,-162453774.651567,-731383255.470468,308292607.842671,-565296508.716245,-611206636.742008,1
-32145645.427379,-147051730.268504,-74307159.658654,28440348.022906,-180283898.795688,-50003411.671846,-197690551.231474,86140154.763515,-152495535.176107,-161746033.82684,1
-65094937.894159,-330985362.111481,-162801401.037211,52695507.664087,-420552806.00607,-106709470.725928,-457903519.1723,195332056.629025,-353685746.381164,-379991745.359251,1
-153441110.508811,-839099496.490391,-405311249.647062,115305173.709556,-1089070790.201752,-260792917.945579,-1181520600.007285,497355102.05044,-913304386.011758,-988553798.062167,1
-60643026.158702,-308653389.321822,-151712973.909151,48963552.697566,-392154565.35089,-99451058.174058,-427129809.063774,182154837.286493,-329901989.852399,-354421667.773651,1
-91663345.31805,-473325773.354338,-232072299.713086,73294211.915468,-604465341.814243,-151459964.022947,-657310797.60571,279633824.341503,-507799003.632078,-546583030.069631,1
-112598897.330007,-608489609.137632,-294700923.412255,85573348.194313,-787036145.304155,-190293120.614896,-854497563.694225,360437111.795306,-660418684.120951,-713912646.177045,1
-102448119.782632,-543205842.183468,-264316046.39043,79623069.562174,-698683399.909858,-171189166.628028,-759260052.950791,321302990.096539,-586730277.818715,-633155636.217821,1
-301231456.311684,-1646377918.216691,-796030628.614044,227343392.189663,-2137492457.648706,-512064123.298358,-2317605211.296006,975923271.881424,-1791539454.497426,-1939640767.546662,1
-65351296.981841,-340608158.363978,-166274941.103092,51416891.521076,-435663011.513628,-108317328.233083,-474206382.934966,201264415.52221,-366357594.620997,-394473999.315318,1
-99410202.330196,-536340997.342326,-259691933.154441,75582435.581359,-693073767.901877,-167637012.721557,-752899313.133488,317583599.441491,-581885243.104152,-628825706.305533,1
-38411746.514151,-209902152.64356,-100882733.1322,28061031.642516,-271678520.501347,-65364467.090083,-295865783.594855,124421100.065121,-228618566.119644,-246880894.349557,1
-82404845.639676,-443076577.016625,-214621898.494936,62619558.789805,-571981554.761188,-138975173.363816,-621606017.986699,262379155.438452,-480372659.121457,-518813892.388832,1
-102983943.816876,-563860332.663849,-272030859.951227,76795266.489075,-731758716.872112,-175343719.101941,-794412443.888604,334294284.20586,-614015100.710481,-664354840.721497,1
-257524983.815698,-1414151931.238238,-682737962.356276,192910879.127516,-1838170189.951391,-438994853.951131,-1993087860.479366,838543561.601861,-1540714661.706458,-1668551645.782241,1
-327679229.520146,-1798382250.880125,-868554695.308614,245941136.717095,-2337494874.537764,-558342451.202512,-2534157060.009743,1066328429.949527,-1958998188.476031,-2121630714.117416,1
-59965764.862343,-322279124.321587,-155901677.734011,45216469.883697,-415652838.360661,-101175924.607683,-452249721.645033,190855916.405284,-349444402.729315,-377127797.428831,1
-60518986.265519,-330881629.349184,-159382918.88756,44692053.952704,-428824560.073327,-103070127.982384,-466239108.379367,196173999.080835,-360301771.293145,-389446633.28416,1
-15292346.247419,-82116630.763804,-39155893.426751,10704391.832607,-105028835.639436,-25797080.195338,-115548244.573756,48601878.103066,-89190282.776454,-95668054.395595,1
-264990433.528038,-1455298192.78896,-702508053.669435,198455862.376007,-1891587072.667267,-451633608.572298,-2051116599.160819,862901599.994615,-1585585758.882144,-1717148989.391483,1
-71207311.06161,-385392072.939563,-186193038.439579,53413877.624343,-498193153.079306,-120540238.957389,-541658503.163185,228321454.869459,-418583956.510654,-452154873.949805,1
-156960017.085079,-834124660.017393,-405875076.939998,121987810.348077,-1073956124.745773,-262653557.091106,-1166427975.142936,493485036.958516,-901428553.930395,-973177088.069693,1
-89376602.359847,-489317520.688464,-235856925.802088,66311764.574526,-634782410.752432,-152245643.740649,-689533955.396222,290110172.707362,-532932789.800543,-576406446.6812,1
-100094199.858135,-544703475.511994,-263019389.412029,75006960.803133,-705495500.350459,-169825640.142048,-766361657.601421,322779476.834444,-592308022.954202,-640424017.461037,1
-166296265.500786,-899020776.717473,-435444125.859215,126544822.811358,-1163055105.007401,-280972004.942784,-1262483277.716301,532497745.113934,-975785909.982212,-1055029381.779576,1
-72965215.344268,-402378433.080101,-193330752.775843,53359787.913824,-522651237.776605,-124657052.512842,-568080258.7967,238616204.340777,-439077499.932893,-475011501.917968,1
-37715980.817187,-181329861.922398,-90192814.502626,31618823.935519,-225856423.323898,-60257197.162507,-247392895.545462,106635912.939006,-190897845.852035,-203464540.159283,1
-88756040.582057,-486293087.18922,-234288551.488539,65753217.746823,-630884237.215901,-151145972.622944,-685395360.72327,288294494.919191,-529743359.603192,-572970334.084998,1
-29957962.647022,-156144572.247137,-75659148.23219,22691313.561653,-198978565.663275,-49776599.106819,-217760641.09448,92277051.585631,-168153288.195734,-180481857.511573,1
-78022162.025074,-424907882.360719,-204862246.537796,58044024.111109,-550072092.96402,-132399470.419835,-598066330.060366,251778537.555069,-462209826.467327,-499545642.576945,1
-359107674.959508,-1973063146.082316,-952509348.088358,269084412.671132,-2565031665.229872,-612033560.802654,-2781049677.509958,1169907475.602289,-2149870460.965941,-2328482612.853298,1
-112433468.543118,-620778470.772966,-298616710.160725,82689298.616493,-807169211.73195,-192267420.362448,-876430121.33294,368199400.399853,-677445374.877306,-733352037.616754,1
-86064861.718101,-457805326.673204,-222263473.666319,66032363.173629,-588997861.950621,-144353486.725976,-640672883.569071,270924155.187041,-495025776.131371,-533963749.132923,1
-429792839.693124,-2360032099.246315,-1139597834.852709,322564827.4763,-3067709160.284909,-732087680.190495,-3325865571.0147,1399243504.72776,-2571066202.379955,-2784722381.465159,1
-52304881.917658,-280603381.591858,-135517460.177712,39138239.756236,-361345498.692724,-88118033.882773,-393752437.499859,166127382.190594,-304217622.42073,-328007955.75107,1
-363819274.203444,-2002699609.307227,-966346237.446828,271902353.391075,-2604950092.422337,-620814771.555221,-2824121404.580704,1187659737.640147,-2183195951.103467,-2364926907.182283,1
-114800763.762425,-627176136.067749,-302536586.885071,85599627.571906,-813155102.526759,-195164170.282617,-883228922.504633,371740983.333561,-682645173.265347,-738326309.251644,1
-79778931.73266,-430906948.628257,-208254163.538457,59873017.878201,-556638928.650499,-134991016.284753,-605389907.166766,255282263.139559,-467796619.108183,-505135890.143435,1
-26244186.979081,-151253904.867917,-71173035.851897,16972744.247307,-197837719.319866,-46131448.076454,-216180129.848811,89966348.346018,-167032832.291096,-180633234.063869,1
-202485226.458975,-1109093437.004003,-535310822.094166,151633070.36831,-1439852277.651797,-344429540.886826,-1562356251.728696,657427204.70562,-1207687893.084336,-1307244331.182465,1
-142544923.123214,-785507036.761006,-378207556.903806,105435835.825116,-1021028264.566114,-243317875.802845,-1108334742.604572,465797298.935621,-856735093.333969,-927503927.051986,1
-94130237.534055,-520758166.904964,-250130873.611918,68749306.119363,-677114101.113998,-161038402.609262,-735682288.525622,308869514.112635,-568638566.765299,-615451276.441055,1
-150977744.606745,-821820002.86879,-397045078.696946,113553361.57518,-1064736510.543582,-255920452.60214,-1156146530.133665,486938460.705327,-893610191.609892,-966459859.23802,1
-34506424.917649,-189234340.860242,-90521489.520665,24456866.591114,-244709770.382065,-59066765.71481,-267243210.128771,112254497.599427,-206425071.816085,-222563202.934034,1
-29810947.37154,-150906716.431826,-73592548.507978,23107596.397788,-190510305.646819,-48923685.469703,-209018063.862361,89050414.580909,-161322874.626188,-172483049.376271,1
-226407317.474689,-1243188969.540034,-599764353.791159,169083153.342417,-1615256029.73851,-385747552.346926,-1752311828.510006,737081955.178642,-1354551156.395956,-1466550398.727136,1
-67622008.069296,-360801553.209261,-174707860.478207,51224869.116512,-464179071.900718,-113597975.54339,-505506712.612714,213547418.219853,-390560797.029121,-421075418.118717,1
-55406183.411958,-303046654.327307,-145582347.833288,40307120.961889,-392303523.00036,-94506066.305852,-427298439.789593,179691413.483349,-330154998.572692,-356497298.758428,1
-79568507.907394,-437457955.643567,-210339599.469164,58237947.428888,-567720456.824053,-135938132.349569,-617271945.786614,259450650.607979,-477034259.894201,-515803294.012317,1
-245476559.82705,-1352804247.342401,-652082728.788132,182590442.27445,-1759431087.280806,-419008150.47709,-1908402364.626141,802241380.487937,-1475258454.005739,-1597794737.378502,1
-326651668.601026,-1800330578.150114,-868196888.02266,243378472.518513,-2342184479.980974,-557847961.580459,-2539644394.423454,1067745992.577744,-1963253171.132905,-2126652879.459548,1
-294151253.407983,-1616713541.971012,-780080943.02384,219789738.18732,-2101566690.243232,-501562605.235544,-2279167118.793547,958656396.759943,-1761854560.179278,-1907965936.325055,1
-54101295.990522,-290985848.923993,-140386639.026103,40144931.3088,-374953072.129857,-91482172.09761,-408695811.020327,172372681.5981,-315731411.049856,-340361796.845736,1
-13576961.704223,-68231476.805692,-32735837.815619,9662032.473022,-85110768.028407,-22320222.387381,-94728714.968277,40256331.464662,-73007408.955653,-77361522.806308,1
-147017054.21298,-807273941.374883,-389045621.522074,109075751.117809,-1048316719.375452,-250707076.723267,-1138189084.083722,478680156.344352,-879740667.381475,-952006917.112361,1
-76960294.384463,-428932455.292085,-205356027.131742,55130852.208906,-558530486.833345,-132415356.61068,-607259953.662321,254586211.866371,-469350027.768463,-507965502.139833,1
-119975914.931213,-657909568.101738,-316926621.446012,88869812.936755,-853711410.171407,-204337782.538504,-927415686.175539,390034513.7233,-716810004.62126,-775404180.142648,1
-41884944.579244,-231634959.642956,-110589375.831036,29581172.13156,-300231026.77149,-71711580.722488,-327639311.439761,137374029.59943,-253148879.139044,-273287704.269481,1
-50750601.266659,-280309617.625293,-134113610.553668,36201968.784606,-363534907.157078,-86940854.395962,-396253340.828197,166273960.709704,-306175805.125478,-330703717.442687,1
-312895517.257196,-1702923592.815212,-823946506.440715,236658375.679473,-2208015651.860676,-531104614.201298,-2395119155.301353,1009292658.047249,-1851310386.685295,-2003182421.911237,1
-37129540.369459,-198605140.234217,-95491416.149251,27189546.715361,-254798023.102513,-62396321.411948,-278782394.17149,117519891.983078,-215314593.142264,-231588132.850061,1
-121780799.311543,-679624480.072748,-325899628.747393,88021270.548099,-886109956.025222,-209648960.738237,-962076693.276767,403429356.293044,-743672709.627518,-805571575.753651,1
-60935003.149479,-349087284.704343,-165605293.526634,41568031.280378,-457314293.842406,-106356407.589927,-497495669.419783,207490276.74219,-384558536.349401,-416841930.708175,1
-164271260.110942,-911269653.390575,-438024015.652871,120382532.626687,-1186622024.669652,-281565500.219605,-1287860824.122674,540651384.887271,-995522503.722301,-1078284496.979811,1
-27540759.671849,-160103723.585006,-74982087.678056,17366445.428769,-209572791.086253,-48510463.437385,-229329483.366832,95225624.223952,-177194084.479866,-191613055.807842,1
-55864925.722229,-313811244.950501,-149533962.733186,39000590.254041,-408906424.015794,-96573071.164575,-445323561.603782,186337808.100723,-344151412.044282,-372312690.477169,1
-106716732.290476,-588000478.675978,-282731879.593428,78170981.275787,-763797423.413462,-182472153.505157,-830002362.599708,348769122.602096,-641485487.039594,-693946951.493566,1
-12999439.184663,-66534805.153577,-31599914.613436,8712458.10952,-83296350.850283,-21700986.750022,-92964845.067022,39340006.76995,-71630734.707324,-75845161.866837,1
-78660608.169288,-440977104.2906,-210617671.254912,55777291.133258,-574784010.198607,-135613927.391123,-625155810.239648,261753147.235456,-483204946.639449,-523142803.69439,1
-26406076.907863,-124882760.306181,-61767092.931717,21499870.308959,-153860184.213758,-41936321.451022,-170030984.352911,73359304.238766,-131086426.93973,-138785674.404299,1
-159846829.58122,-870096350.753796,-420222071.250943,119827303.356212,-1127185230.584031,-271277579.422933,-1224253344.621927,515640283.139045,-946203786.014756,-1023115346.627708,1
-53151589.715325,-299478794.851103,-142425948.808923,36749649.955184,-390304620.842406,-91946601.392057,-425362141.167432,177825303.132634,-328722918.591533,-355567236.174763,1
-51493061.629209,-264544961.79259,-128948924.441674,39919541.380851,-336069113.70856,-85133688.614446,-367519154.264947,156273261.487189,-283755108.040196,-304300013.096783,1
-132964526.714467,-739485285.190636,-354909194.787202,96543555.036429,-963148595.152066,-228401048.459556,-1045967158.510599,438850555.516586,-808472966.048998,-875478509.882388,1
-83127312.46365,-471816932.277117,-224675591.971418,57835838.319357,-617078831.740916,-144486524.28935,-670870857.279419,280348554.89726,-518558633.703486,-561906993.005783,1
-51888914.554627,-301090436.196154,-142051196.200938,34145422.540148,-395295173.458158,-91369213.851886,-430585752.014307,179140053.077887,-332798654.845203,-360708270.798699,1
-112726727.817888,-625720646.483774,-300138539.030992,81644495.632624,-814124828.518155,-193388040.943748,-884812134.028261,371258620.220802,-683875011.095798,-740160124.976205,1
-37330455.07207,-202827884.840991,-96928717.129223,26319773.628871,-261218073.353371,-63589529.067373,-286011377.118208,120234573.137726,-220877989.567941,-237640586.5242,1
-42409323.123605,-249932589.822418,-117134475.842299,26791833.514161,-328985003.453903,-75309172.129961,-358817338.576062,148812506.633765,-277332651.900294,-300668728.109664,1
-211110968.435715,-1174541944.613055,-564263860.935783,154288180.185028,-1530830820.59478,-362392853.981616,-1661015817.468232,696976452.733613,-1284025343.468137,-1391220110.386839,1
-58514673.584747,-329496920.056733,-156707415.989858,40460940.855806,-429362895.588509,-101223788.182963,-467941929.772584,195648383.255363,-361630642.63541,-391138598.433475,1
-446734276.598414,-2465196430.448932,-1188385979.320384,332367785.988397,-3208150745.378105,-763327064.895831,-3478488257.668347,1462125506.005926,-2689074517.674367,-2913249112.739704,1
-78132545.163185,-433670191.063343,-207536551.746577,55854854.8657,-563612528.218225,-134123814.102642,-613536291.896325,257309391.720026,-474140607.312798,-512684139.364185,1
-52864137.268907,-308635975.797547,-145305390.078913,34371170.569101,-405723419.958935,-93361632.848894,-442007468.137838,183675789.093042,-341642739.926249,-370413722.575695,1
-270784335.675828,-1511002689.295308,-725659984.327108,197602784.314961,-1971358629.788382,-465582102.372443,-2138095179.188395,896806866.531152,-1652916337.039642,-1791692397.95146,1
-57399237.131332,-313441171.721709,-150286481.378396,41245142.557396,-405161732.358078,-97936115.539367,-442079045.294623,185865325.463189,-341515762.264821,-368295712.529247,1
-123724140.690686,-696223535.219664,-332832030.07984,87982675.758923,-909306889.277091,-213931405.993307,-987658030.394402,413471377.725881,-763458253.614101,-827259995.09456,1
-159668484.068611,-877715198.096723,-422587873.928531,117907755.035985,-1139724833.236533,-272374189.010887,-1237996968.844464,520455418.267088,-956860817.262454,-1035277469.940418,1
-140158708.516774,-764139675.926328,-368505165.767405,104301663.601992,-989803455.56504,-238040984.530192,-1075818660.585342,452870025.394873,-831441344.76957,-898752388.638124,1
-32787755.526083,-194755714.763645,-90747770.785371,19738476.835933,-256402550.0057,-58769010.353385,-280415391.723848,116097735.273709,-216650261.424855,-234540549.336691,1
-125163611.822832,-702085715.373483,-335878750.935082,89384620.648562,-916127103.866079,-215993395.482079,-995242089.659233,416851292.826326,-769300257.377604,-833355834.446598,1
-158687579.022364,-889110909.839588,-425816295.166759,114168955.911265,-1160182187.094043,-273389273.468017,-1259704017.973632,527778281.83428,-973786124.650325,-1055198371.546444,1
-120615396.648089,-681194644.612277,-325179609.451458,85235061.512927,-890241801.757658,-208793173.408926,-967156893.352027,404562168.925001,-747633997.276152,-810271862.353633,1
-56135214.6227,-302934974.62884,-145681915.612978,40850171.528895,-390240618.019519,-95297838.852593,-426109031.397348,179544817.095419,-329107577.53195,-354456008.207512,1
-18226115.559391,-119792192.134151,-53738512.442565,7901382.447072,-160394963.37533,-34522503.549417,-176402909.786708,71724633.012742,-136306869.919739,-147992776.547783,1
-42240031.101522,-254216797.634069,-118436962.203597,25545170.661173,-336200632.75009,-75969436.452191,-366713946.533517,151571925.832354,-283439050.352593,-307627813.406316,1
-22599557.433061,-140453712.966899,-64161166.481675,11766879.897066,-186131009.834931,-41430099.220992,-204407378.816752,83862586.409764,-157929886.908662,-171080593.539075,1
-120032560.999307,-672622496.201137,-321764798.838751,85734349.350362,-877257383.539361,-206930851.329832,-953287305.150912,399301482.288844,-736853315.742307,-798052104.280052,1
-189921021.277704,-1063788652.101159,-509843927.383513,137043950.467903,-1388559953.709996,-327354205.361507,-1506970318.659783,631541498.728589,-1164956169.168756,-1262584076.628763,1
-104501724.476776,-586260963.786188,-280124257.999218,74227324.153386,-764478118.686543,-180168278.617805,-831226215.917647,348013393.407076,-642486647.062986,-695694129.982655,1
-124998020.133928,-708591998.010759,-337892695.340465,87811730.12168,-926900061.657951,-216848103.140181,-1006937398.381951,420930120.018024,-778402434.393853,-843842867.177539,1
-101088009.19383,-564463134.861885,-270005272.148615,71973004.349336,-735239746.373365,-174289482.177558,-799615673.070245,335121048.520634,-617986141.95708,-668758524.052402,1
-82935102.995435,-474476338.148842,-225198233.485295,56614086.897631,-621453045.161533,-144816615.689881,-676054865.445896,282060883.586055,-522558674.9496,-566309858.342717,1
-27683813.878515,-174140648.338824,-79595693.524735,14487126.270671,-231770373.725587,-50994532.889546,-253845904.194631,104021739.303372,-196189329.559668,-213016053.326274,1
-58574947.171226,-336703665.46901,-159110677.188159,38925970.833285,-440872577.58595,-102651838.154709,-480583348.659167,200222551.122715,-371408623.389422,-402150027.847379,1
-47325952.753939,-276178023.2066,-129692902.24599,30251212.663803,-362546071.892742,-83612008.384807,-395716903.158305,164358939.118273,-305808502.137415,-331182830.128126,1
-100364363.613414,-564222244.785005,-269305942.548168,70737111.675221,-736000985.163185,-173491717.871104,-800530138.824621,335049435.297547,-618722517.051687,-669862412.258532,1
-61833241.597212,-349997867.775611,-166141275.649719,42109094.892278,-456602364.164465,-107562638.600239,-497828147.196815,207984549.797377,-384681124.767473,-416024504.201344,1
-41156022.249019,-248301727.884911,-115376069.845625,24471791.734112,-328283832.573789,-74083864.542639,-358489670.933512,148039058.247476,-277075203.293395,-300579968.386345,1
-138014435.577968,-779095702.489494,-372080899.549712,97639858.476078,-1018266208.625893,-239044108.529309,-1106048145.246344,462766709.074473,-854983005.430594,-926615101.260391,1
-44303131.280606,-264239780.684657,-123172777.608399,27065260.865555,-348403363.113239,-79090576.985284,-380474100.474917,157387186.983021,-294070919.408003,-318853816.325952,1
-25500520.535079,-145161059.048032,-67785483.231451,15667079.531057,-188252705.282032,-44633768.397878,-207391517.662749,86286374.401181,-160109002.432968,-172186699.799615,1
-42804495.39911,-254115499.129463,-118636992.144054,26222914.630676,-334816565.287381,-76516876.138723,-365642902.009575,151425691.509749,-282563692.868114,-306180899.687297,1
-71991856.844204,-419671901.855028,-197880621.464501,47284907.666216,-551752088.414884,-126957387.049014,-600667751.591987,249720438.857173,-464304120.869878,-503578807.303816,1
-19630395.002761,-127642275.905058,-57344649.525295,8554655.48541,-170502315.592593,-37141377.946031,-187712325.138894,76447992.295454,-145010005.566155,-157184489.576653,1
-88046434.078858,-500029931.853216,-237803543.305419,60679835.683621,-653715105.356219,-153276972.689957,-711334398.174954,297178756.873065,-549765356.942009,-595383282.495487,1
-167795750.342453,-942197239.202396,-450908943.009417,120062353.003124,-1230154056.461387,-289718101.105605,-1335773502.250539,559462432.509431,-1032564963.190274,-1118897153.805297,1
-74395370.501832,-441681054.919607,-207346983.103844,47445303.318702,-583427173.523937,-132655072.222328,-634698721.764538,263131847.905845,-490671874.018165,-532945632.034903,1
-307252640.785093,-1705056168.538762,-819883062.618975,225723308.552333,-2221004779.554342,-526501406.422626,-2409623658.898436,1011573317.153618,-1862741291.351024,-2018080470.854822,1
-106015439.061548,-599364446.549797,-285573883.381014,74121635.302573,-782893089.516814,-183649095.46113,-851466667.234837,355972178.426256,-658150105.488756,-712890873.901482,1
