@relation 'AT: credit_rating_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.95-A5-M-1-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Remove-R27-weka.filters.unsupervised.attribute.Standardize_principal components'

@attribute '-0.5310.521v21-0.319v18+0.277v14-0.256v13+0.234v7...+0.4620.577v23-0.43v22+0.311v28-0.306v30-0.271v13...-0.312-0.549v1-0.479v6-0.316v21+0.248v17+0.225v29...+0.26 0.481v13-0.405v12-0.277v27+0.25 v21-0.225v14...-0.207-0.439v12-0.417v24+0.386v30-0.341v3-0.239v4......' numeric
@attribute '0.6280.548v20-0.397v16+0.342v29+0.316v2+0.208v18...+0.4940.398v4-0.391v28+0.342v30-0.329v21-0.322v22...+0.3060.428v15-0.35v20+0.341v31+0.34 v28+0.279v29...-0.2210.479v24+0.381v8-0.291v31-0.279v14-0.274v9...-0.2090.475v24+0.382v28-0.299v15-0.271v3+0.26 v7......' numeric
@attribute '-0.37-0.549v1-0.479v6-0.316v21+0.248v17+0.225v29...-0.3260.45 v17+0.397v18-0.377v19+0.292v6-0.287v30...+0.322-0.601v10-0.328v15-0.284v27+0.258v6-0.244v21...-0.3170.388v7+0.371v29-0.348v5+0.306v16-0.275v4...+0.275-0.485v1-0.416v31+0.279v19-0.265v8+0.243v18......' numeric
@attribute '-0.4190.521v9+0.347v31-0.345v6+0.331v18+0.326v19...+0.3650.428v15-0.35v20+0.341v31+0.34 v28+0.279v29...+0.362-0.455v7+0.323v19-0.296v9-0.29v15+0.285v17...+0.3130.45 v17+0.397v18-0.377v19+0.292v6-0.287v30...-0.3020.388v7+0.371v29-0.348v5+0.306v16-0.275v4......' numeric
@attribute '-0.411-0.446v29-0.344v13+0.338v31-0.306v12-0.262v1...-0.3450.526v2+0.375v19+0.279v1+0.238v22-0.224v21...-0.3440.475v24+0.382v28-0.299v15-0.271v3+0.26 v7...+0.3340.386v25-0.319v23-0.317v16-0.305v26-0.292v13...-0.320.518v8-0.463v5+0.36 v14-0.338v31-0.226v27......' numeric
@attribute '-0.6270.394v18-0.331v9+0.287v7-0.274v10-0.249v12...+0.311-0.446v29-0.344v13+0.338v31-0.306v12-0.262v1...-0.2740.386v25-0.319v23-0.317v16-0.305v26-0.292v13...-0.2570.548v20-0.397v16+0.342v29+0.316v2+0.208v18...+0.2410.45 v17+0.397v18-0.377v19+0.292v6-0.287v30......' numeric
@attribute '-0.386-0.485v1-0.416v31+0.279v19-0.265v8+0.243v18...+0.345-0.439v12-0.417v24+0.386v30-0.341v3-0.239v4...+0.3150.45 v17+0.397v18-0.377v19+0.292v6-0.287v30...-0.312-0.39v22-0.353v11+0.289v26-0.283v3+0.278v21...-0.2950.421v2-0.377v15+0.327v18-0.321v19-0.244v23......' numeric
@attribute '-0.4240.577v23-0.43v22+0.311v28-0.306v30-0.271v13...+0.3520.428v15-0.35v20+0.341v31+0.34 v28+0.279v29...-0.347-0.549v1-0.479v6-0.316v21+0.248v17+0.225v29...+0.337-0.39v22-0.353v11+0.289v26-0.283v3+0.278v21...+0.2540.475v24+0.382v28-0.299v15-0.271v3+0.26 v7......' numeric
@attribute '-0.4820.421v2-0.377v15+0.327v18-0.321v19-0.244v23...+0.3840.479v24+0.381v8-0.291v31-0.279v14-0.274v9...+0.3080.518v8-0.463v5+0.36 v14-0.338v31-0.226v27...-0.2860.521v9+0.347v31-0.345v6+0.331v18+0.326v19...-0.261-0.601v10-0.328v15-0.284v27+0.258v6-0.244v21......' numeric
@attribute '-0.471-0.389v26-0.36v11+0.348v20+0.331v25-0.307v3...-0.352-0.439v12-0.417v24+0.386v30-0.341v3-0.239v4...+0.32 0.428v15-0.35v20+0.341v31+0.34 v28+0.279v29...+0.314-0.363v1+0.333v2+0.285v25-0.285v5+0.284v4...+0.3  -0.601v10-0.328v15-0.284v27+0.258v6-0.244v21......' numeric
@attribute '0.569-0.363v1+0.333v2+0.285v25-0.285v5+0.284v4...+0.3230.386v25-0.319v23-0.317v16-0.305v26-0.292v13...+0.316-0.389v26-0.36v11+0.348v20+0.331v25-0.307v3...-0.3030.479v24+0.381v8-0.291v31-0.279v14-0.274v9...-0.3030.481v13-0.405v12-0.277v27+0.25 v21-0.225v14......' numeric
@attribute 0.418-0.39v22-0.353v11+0.289v26-0.283v3+0.278v21...-0.3820.386v25-0.319v23-0.317v16-0.305v26-0.292v13...+0.349-0.389v26-0.36v11+0.348v20+0.331v25-0.307v3...+0.3470.373v18-0.361v27+0.349v12-0.284v6-0.278v9...-0.294-0.439v12-0.417v24+0.386v30-0.341v3-0.239v4...... numeric
@attribute '-0.4820.475v24+0.382v28-0.299v15-0.271v3+0.26 v7...+0.3250.479v24+0.381v8-0.291v31-0.279v14-0.274v9...+0.31 0.421v2-0.377v15+0.327v18-0.321v19-0.244v23...+0.306-0.439v12-0.417v24+0.386v30-0.341v3-0.239v4...-0.2630.373v18-0.361v27+0.349v12-0.284v6-0.278v9......' numeric
@attribute '-0.4680.526v2+0.375v19+0.279v1+0.238v22-0.224v21...+0.404-0.601v10-0.328v15-0.284v27+0.258v6-0.244v21...+0.3690.518v8-0.463v5+0.36 v14-0.338v31-0.226v27...+0.3620.388v7+0.371v29-0.348v5+0.306v16-0.275v4...+0.25 -0.389v26-0.36v11+0.348v20+0.331v25-0.307v3......' numeric
@attribute '-0.395-0.446v29-0.344v13+0.338v31-0.306v12-0.262v1...-0.3530.481v13-0.405v12-0.277v27+0.25 v21-0.225v14...+0.3490.518v8-0.463v5+0.36 v14-0.338v31-0.226v27...-0.32-0.439v12-0.417v24+0.386v30-0.341v3-0.239v4...-0.311-0.485v1-0.416v31+0.279v19-0.265v8+0.243v18......' numeric
@attribute '0.4050.373v18-0.361v27+0.349v12-0.284v6-0.278v9...-0.390.428v15-0.35v20+0.341v31+0.34 v28+0.279v29...+0.316-0.455v7+0.323v19-0.296v9-0.29v15+0.285v17...-0.256-0.389v26-0.36v11+0.348v20+0.331v25-0.307v3...-0.242-0.485v1-0.416v31+0.279v19-0.265v8+0.243v18......' numeric
@attribute '0.5030.373v18-0.361v27+0.349v12-0.284v6-0.278v9...+0.4370.521v9+0.347v31-0.345v6+0.331v18+0.326v19...-0.344-0.39v22-0.353v11+0.289v26-0.283v3+0.278v21...+0.31 -0.485v1-0.416v31+0.279v19-0.265v8+0.243v18...-0.294-0.601v10-0.328v15-0.284v27+0.258v6-0.244v21......' numeric
@attribute '-0.3760.479v24+0.381v8-0.291v31-0.279v14-0.274v9...-0.3160.386v25-0.319v23-0.317v16-0.305v26-0.292v13...-0.2860.475v24+0.382v28-0.299v15-0.271v3+0.26 v7...-0.268-0.549v1-0.479v6-0.316v21+0.248v17+0.225v29...-0.2660.548v20-0.397v16+0.342v29+0.316v2+0.208v18......' numeric
@attribute '0.407-0.363v1+0.333v2+0.285v25-0.285v5+0.284v4...-0.3490.45 v17+0.397v18-0.377v19+0.292v6-0.287v30...-0.3250.521v21-0.319v18+0.277v14-0.256v13+0.234v7...+0.319-0.549v1-0.479v6-0.316v21+0.248v17+0.225v29...-0.288-0.446v29-0.344v13+0.338v31-0.306v12-0.262v1......' numeric
@attribute '-0.3970.518v8-0.463v5+0.36 v14-0.338v31-0.226v27...+0.3690.479v24+0.381v8-0.291v31-0.279v14-0.274v9...-0.3540.386v25-0.319v23-0.317v16-0.305v26-0.292v13...+0.3360.388v7+0.371v29-0.348v5+0.306v16-0.275v4...-0.305-0.485v1-0.416v31+0.279v19-0.265v8+0.243v18......' numeric
@attribute '0.3980.475v24+0.382v28-0.299v15-0.271v3+0.26 v7...+0.3140.481v13-0.405v12-0.277v27+0.25 v21-0.225v14...-0.295-0.601v10-0.328v15-0.284v27+0.258v6-0.244v21...+0.2880.421v2-0.377v15+0.327v18-0.321v19-0.244v23...+0.2820.45 v17+0.397v18-0.377v19+0.292v6-0.287v30......' numeric
@attribute -0.4360.521v9+0.347v31-0.345v6+0.331v18+0.326v19...-0.401-0.455v7+0.323v19-0.296v9-0.29v15+0.285v17...+0.3790.526v2+0.375v19+0.279v1+0.238v22-0.224v21...+0.3070.388v7+0.371v29-0.348v5+0.306v16-0.275v4...-0.282-0.439v12-0.417v24+0.386v30-0.341v3-0.239v4...... numeric
@attribute '0.4020.394v18-0.331v9+0.287v7-0.274v10-0.249v12...-0.3930.421v2-0.377v15+0.327v18-0.321v19-0.244v23...+0.29 0.45 v17+0.397v18-0.377v19+0.292v6-0.287v30...+0.281-0.389v26-0.36v11+0.348v20+0.331v25-0.307v3...-0.265-0.439v12-0.417v24+0.386v30-0.341v3-0.239v4......' numeric
@attribute -0.4430.577v23-0.43v22+0.311v28-0.306v30-0.271v13...+0.357-0.549v1-0.479v6-0.316v21+0.248v17+0.225v29...-0.325-0.485v1-0.416v31+0.279v19-0.265v8+0.243v18...-0.283-0.39v22-0.353v11+0.289v26-0.283v3+0.278v21...+0.271-0.446v29-0.344v13+0.338v31-0.306v12-0.262v1...... numeric
@attribute '0.5980.398v4-0.391v28+0.342v30-0.329v21-0.322v22...-0.368-0.601v10-0.328v15-0.284v27+0.258v6-0.244v21...-0.2760.577v23-0.43v22+0.311v28-0.306v30-0.271v13...-0.2540.481v13-0.405v12-0.277v27+0.25 v21-0.225v14...+0.2210.394v18-0.331v9+0.287v7-0.274v10-0.249v12......' numeric
@attribute v32 numeric

@data
-0.65566,0.355995,0.349561,-1.200007,1.954961,-1.357437,-0.460263,0.838675,-0.534693,-0.723102,1.148979,0.056357,-0.23964,0.817689,-0.498914,0.554829,-0.776213,0.84876,-1.34745,-0.914377,-0.105556,-0.360945,-0.95771,0.063235,2.160924,0
0.122453,1.618152,0.228598,0.963415,1.004529,0.860151,-1.269456,-0.450568,0.160154,1.996063,0.301116,1.141244,-0.642229,-1.779919,1.561907,-1.939992,0.106588,-0.127707,-1.034481,0.081888,-1.040499,0.101452,-0.222675,1.717637,0.98822,0
0.445675,-0.965794,2.633462,-0.743569,-1.272383,-0.635789,-2.246385,0.700519,0.153407,-0.583092,-1.326848,1.100146,-1.498596,-1.000408,0.116451,-1.482154,0.157095,0.048982,0.472499,-1.371079,1.555418,0.137109,2.325717,-0.528713,0.359341,0
-0.372155,-0.273704,-0.484601,0.839462,-0.891396,0.685318,-1.056101,0.243678,-0.793916,-0.723806,0.187308,-0.679152,0.841696,0.537329,0.222613,0.347445,0.19515,-0.104623,-0.592659,-0.702393,-1.42632,0.846121,-0.093329,0.073771,1.111699,0
0.950776,-0.998855,0.39378,-1.493339,2.030019,-0.770362,-0.078861,1.472315,0.220426,-0.175015,0.554288,-0.345603,-0.886879,-0.324467,-0.961063,0.713637,-1.390517,-0.182715,-1.063049,-0.491416,1.798432,0.330442,0.81889,0.310213,0.219407,0
-1.430024,-0.408848,0.58823,-0.309296,0.816374,0.402818,1.608893,-0.941601,-0.411391,-1.61616,0.387279,0.311602,0.552738,-0.179877,1.07918,1.216001,-0.397748,-0.55197,-0.531825,-1.693569,-0.236733,-1.070109,-0.657819,-1.067929,1.522083,0
0.71557,-1.174186,-0.790578,-0.950749,-0.507626,0.097779,1.878876,-1.021233,-0.828328,-0.678016,-0.373697,1.278059,-0.024342,-0.982843,-0.120238,-0.881316,-0.9379,0.366689,-0.196713,0.920333,-0.668665,0.840317,1.3314,-0.818321,1.258634,0
0.517376,1.175482,1.509342,0.873946,1.431203,-1.207805,-0.330027,1.093269,-0.391089,-0.445339,-0.062366,-0.228901,0.394885,0.500637,-0.056151,-0.123308,-0.498394,-0.206665,0.939074,-0.663705,-0.41163,0.113261,-1.282066,1.220836,1.474315,0
1.030878,-1.78299,0.686661,-0.539147,-0.210364,-0.549709,1.346381,0.357117,0.119921,0.495426,-0.932011,-0.063685,-1.934433,1.765719,1.55379,0.142456,0.346242,0.264052,-0.346433,0.410977,0.78692,0.395039,-1.126204,-0.839764,-0.118804,0
0.806265,-1.830198,1.241208,0.648914,0.427675,1.144251,-1.078084,0.929016,0.128672,-0.155961,-1.079667,-0.837864,0.50625,-0.242404,-0.038345,0.292246,-0.880376,-2.087981,0.327146,0.720505,-0.27375,0.739716,-0.359781,0.047971,-0.470301,0
1.553416,-0.01368,0.353067,1.760564,0.857475,-1.322498,-0.056178,0.258616,-0.102767,-0.134154,0.657831,0.684014,-0.596692,-0.267214,0.493433,-1.360422,-0.830155,0.152698,0.018957,-0.576936,0.450117,-0.085141,-0.357295,1.198282,0.167539,0
0.862229,-2.443696,-1.011001,-0.420666,0.585082,-0.645998,-0.875456,-0.357466,0.930376,-2.623556,0.013461,-1.644409,0.639468,-1.503209,-0.394162,0.322447,0.460865,1.817466,0.233531,1.202601,0.44206,-1.739251,-0.774136,0.886998,0.663169,0
0.825468,-0.212839,1.113538,0.704267,-0.906887,0.72175,-0.573533,0.78377,-1.038531,0.396002,-1.551861,0.339714,0.129046,-1.556166,0.139334,-0.166766,-1.088474,-0.454135,0.858592,1.026348,1.376394,1.004387,0.566733,0.205668,0.084874,0
-0.802514,-0.675962,-0.971074,-0.041687,-0.539134,-0.184064,0.206532,0.9763,-0.469994,-0.173062,0.299344,0.216177,-0.555573,-0.453041,0.20919,-0.495424,-1.096141,-0.285843,-0.684701,0.03154,-0.98992,1.474193,-0.038635,-0.754486,-0.075002,0
0.694665,-0.412223,0.884704,-1.338294,-0.829478,1.434549,0.292485,1.447317,-1.016313,-1.282293,0.864914,-0.799568,0.479541,0.893591,0.610668,-0.122018,0.33392,-1.121506,-1.567325,-1.145578,0.760967,0.445405,0.215063,2.91449,-1.373349,0
-1.503671,1.143435,-0.268178,-0.869105,-0.715044,-1.410338,0.403292,0.870916,-0.665675,0.781315,0.147543,0.010926,-1.350969,-1.135435,0.252987,0.37772,-0.880969,0.276769,-0.396814,0.085832,-0.354811,0.987062,-1.082692,-0.317553,-0.215941,0
-0.009879,0.494436,-0.493822,0.885827,-0.755473,-1.697196,0.477362,-0.067463,0.44199,0.448947,0.465812,1.060835,1.88717,-0.116039,0.809301,1.869096,2.876826,-1.631203,-2.626897,0.093868,-1.044968,0.121375,1.419193,1.074358,-0.615408,0
0.009402,-0.309357,-0.4224,0.593284,-0.371476,-0.604654,-0.703521,0.394565,0.067637,-0.046242,1.012548,-0.160837,-0.121372,0.480866,0.850499,-0.647986,-0.907341,-0.480664,-1.054068,0.084844,-1.20811,-0.262526,-0.866434,0.153578,-0.179997,0
-1.602487,0.444549,1.468018,0.696552,1.645103,-0.013509,0.490428,-0.091252,0.428574,-1.964767,-0.054112,-0.697935,0.821291,-0.700303,0.400065,-0.282579,0.621839,-1.164104,1.040502,1.113229,-0.373521,1.335276,1.460383,1.758182,-1.359083,0
-1.605009,0.240429,-0.17218,-0.435194,-0.02572,-0.011677,-0.577344,1.666675,-0.857599,-0.286836,0.347154,0.563909,-0.727857,-1.435726,0.182279,0.602059,-0.994767,1.485094,-0.858055,-0.569063,0.325564,1.747774,0.512185,-0.785273,-0.60601,0
1.577699,0.645647,-1.09283,0.115433,1.194687,-2.985727,0.128588,1.131078,-1.048438,0.866857,0.899797,0.527226,0.942659,-0.424508,-0.700335,0.941367,1.693099,-1.378842,-1.013866,-0.117191,0.049599,1.310344,1.218391,-0.295098,-0.173129,0
0.559708,0.035085,1.050022,0.794432,-1.250233,0.679045,-0.911744,0.695589,-1.097694,0.341051,-1.19036,0.575531,0.040402,-1.322586,0.427538,-0.295164,-1.134654,-0.73621,0.178473,1.17084,1.128477,0.696224,0.007911,-0.060544,0.365634,0
0.566546,0.633709,-0.338669,-0.999106,0.949282,2.601686,-2.146906,0.166393,0.998149,0.738759,0.238513,-0.049914,-2.188896,-1.701497,2.747197,1.045974,2.571758,0.565118,-1.566007,-0.068017,0.584358,1.075279,-1.194864,-0.269612,0.144207,0
0.013854,-1.386694,-0.477551,0.001915,-1.371331,-0.079921,1.163068,-1.310108,1.213718,-1.035802,0.227203,0.626403,0.734031,-0.227689,0.923895,0.152913,-0.037872,-0.364107,-1.606703,1.142734,-1.54922,-1.18754,0.877108,1.052368,0.243359,0
-0.606841,-1.976883,1.035481,1.480399,-0.364008,-0.376713,0.084999,0.794244,0.280626,-1.081711,-0.426215,-0.533967,-0.078424,-0.386595,-0.028806,-0.192729,0.044315,0.212022,0.436501,0.410377,-1.120755,1.339487,0.482571,1.240545,-1.714775,0
0.750199,-1.141314,-0.380231,-1.055347,-0.619355,-0.106666,0.696724,-0.18981,-0.181924,-0.602168,-0.700345,0.17746,-1.31905,0.461684,-0.098125,0.191662,-1.258399,-1.207801,-1.971111,0.707001,0.032849,1.085219,-0.218617,-0.653016,0.567709,0
0.845288,-0.064675,-1.615153,0.61402,0.13567,-2.551419,-0.566071,2.377398,-0.882,0.825801,1.131959,0.414137,1.680094,-1.722862,-0.661856,0.304744,1.367434,-1.810972,-0.713592,1.163099,0.251981,0.909099,1.184969,-1.098069,-0.539154,0
-0.466115,0.799045,1.532499,0.677551,0.662528,-0.882464,-0.648787,0.469691,-0.399753,-0.538622,-0.283764,-0.207202,0.502226,0.245184,0.161877,0.00006,-0.775963,-0.410733,0.230229,0.01941,-1.09636,-0.036725,-1.423143,1.419473,1.077577,0
-0.585084,0.586026,-0.936897,-0.172409,0.591194,-0.460848,0.101465,-0.222168,-0.782977,1.165275,-2.69607,-1.340259,0.219872,1.384398,1.592308,-0.543899,-0.838925,0.107106,-0.141889,0.3748,1.898199,-0.950709,0.530749,0.382216,1.494139,0
0.57179,-0.651106,0.16555,-1.210829,0.23107,2.169133,-1.500472,0.968604,-2.2426,-1.197971,0.702766,-0.861065,2.063595,0.796895,0.532547,-0.6592,-0.455603,0.489491,-1.920745,-1.861632,-1.168203,-1.046546,-0.65178,-0.163671,-0.520906,0
1.073741,0.317053,0.651771,-2.054842,-1.480865,0.300404,1.423312,1.316677,-1.732387,0.142656,-0.30744,-0.996689,0.527006,-0.73179,0.607348,-0.910804,0.108422,0.378787,0.174702,-0.08661,-0.906406,-0.849224,-1.276235,-1.230549,-2.422571,0
1.170838,0.878348,-0.871949,-0.378039,-0.42466,-1.259438,-1.387961,-0.217665,-0.962782,-0.498475,1.335426,-0.488859,-0.591765,-0.293605,1.552303,0.540595,1.495617,1.125663,1.42938,1.04505,0.117684,-0.72441,-2.268027,-0.287851,1.680822,0
0.12208,-0.144761,1.089465,0.998767,0.053295,-0.205091,-0.753539,0.978413,-0.197756,-0.009673,-0.010272,0.025523,-0.103655,-1.229258,0.713507,0.097447,-0.517691,-0.379828,1.142881,0.693511,-0.875746,1.082913,-0.377463,0.084743,-1.766262,0
-1.753997,0.833546,1.269473,1.079981,-0.075745,0.085799,-0.184204,0.229683,-0.315396,-1.036369,-1.005665,-0.66818,-0.651128,0.120203,0.819481,-0.475982,0.21147,-1.394568,-1.102721,0.749456,1.284241,1.336258,0.361099,0.775633,-0.713372,0
1.920361,1.70821,-0.396913,-1.325533,1.023856,0.326776,1.001469,0.144565,-1.894805,-1.872249,0.235973,-1.047173,1.353014,1.63931,0.850961,-2.46845,-0.039169,-0.813844,-0.80247,-0.538524,-0.35086,-0.988486,-0.270059,-0.641834,-0.662846,0
-0.207345,-0.496116,-0.81357,-0.453364,-0.552634,0.071502,0.056608,0.161349,-0.977552,-1.177151,-0.353921,0.227782,0.02994,0.218141,-0.03644,0.022816,-1.046329,-0.102073,-0.62139,0.503843,-1.524291,1.609776,0.122192,-0.769703,0.989704,0
1.125871,-0.956611,0.755406,2.009948,0.338691,-0.77722,0.482673,0.278263,-1.137568,-0.025921,-1.845163,1.007831,1.335589,-0.913495,-0.330239,0.478189,2.34141,0.459994,-2.533299,-1.179886,-0.149124,1.023036,0.989622,-2.394135,-0.793264,0
1.257887,-1.792957,0.348044,0.526197,-0.026048,-1.599331,0.624121,-1.684499,-0.875859,1.135725,-0.533588,0.425651,-0.453431,-2.188459,0.604491,-1.319385,-0.642826,1.644807,1.214713,1.593092,1.006757,-1.612773,0.272756,1.039009,-0.000876,0
0.238567,1.287082,1.203412,0.71969,0.979612,0.144953,0.331024,-0.26152,-0.462923,-1.59684,-2.006955,-0.129061,-0.369118,0.932268,0.82679,-0.783833,-0.60985,-1.329377,-0.584556,0.867982,1.244207,1.270572,0.176581,0.195978,0.324307,0
-0.614158,-1.650397,0.210167,1.800765,0.449362,-0.143833,0.525373,-0.746591,-1.302025,0.037015,0.949812,0.654138,-0.860317,0.257106,2.478684,0.019032,-0.18631,-1.19234,1.260768,-1.129165,-0.460404,0.369995,-0.676044,-0.92651,-0.777298,0
2.137338,0.152866,0.928253,1.545171,0.745774,-2.425891,1.63967,0.805518,-1.395842,0.54272,-1.098056,1.164191,2.127394,-0.544723,-0.390745,-0.59655,2.395287,-0.472527,-0.169132,0.105467,0.35797,-0.132553,0.797873,-1.046261,1.840494,0
-0.703381,1.335726,-0.400257,-0.686476,0.166769,1.333147,-2.024426,-0.179858,-0.673597,-2.237732,-0.574196,-1.097645,-0.108443,-0.280875,1.500197,0.75474,1.02893,-0.204511,-1.187518,1.147854,1.444602,0.288813,-0.960699,-1.774409,0.785282,0
-0.05305,0.733629,-1.454734,0.212959,0.128531,-0.160726,0.420105,-2.198484,-1.160987,1.122994,-0.549499,-0.429064,-0.024027,-0.789446,2.080108,2.305317,-1.076446,-0.649256,1.107686,-2.202864,-0.246566,-0.294545,0.724919,0.736959,-0.44089,0
0.409224,1.059435,-0.202835,-0.814277,0.617398,-1.027251,-0.40315,1.169124,-0.504522,-1.094906,1.681803,0.845103,-0.54111,0.120121,0.790609,0.686584,-0.626497,-0.609528,0.24585,0.873843,-0.670246,1.539875,-0.270371,0.128176,0.585441,0
-0.538933,0.196706,1.283434,0.64344,-1.475342,0.086906,0.959953,-0.928579,-0.14681,0.153505,1.204828,-1.204333,0.573209,0.293926,0.945986,0.085374,-0.04029,2.026106,-0.843452,-0.354949,0.014145,0.641125,1.601882,0.556796,2.613034,0
0.906288,0.111913,0.588821,1.145257,0.011171,-0.330562,-0.681111,-0.894949,-1.475754,0.463529,-1.404191,-0.376979,-0.63322,-0.528195,0.497173,0.268363,-0.610658,1.012719,0.407739,-0.814262,-0.725681,1.213715,-0.123121,0.266183,-0.673084,0
0.742078,-0.927029,-1.332772,-0.109284,0.343252,-1.74795,-0.24681,0.664624,0.223904,-0.430402,1.652729,-0.090775,-1.006558,-0.588698,0.271455,-0.591186,-1.283712,-0.662822,-0.98335,0.784278,-0.406337,-0.006699,-0.505179,-0.043278,-0.289625,0
0.467873,-1.168596,0.461097,-0.683293,-0.733875,0.368123,1.755503,1.743713,-0.556263,-1.602358,1.373628,-0.692061,0.398142,0.239083,0.864678,-1.428026,0.512071,0.154506,-1.091504,-1.352663,-0.529773,0.174803,0.603284,2.180919,-2.499011,0
-1.285942,0.228035,1.297278,0.922708,-0.784742,-0.997498,-0.139415,-1.124415,-1.568408,1.410629,-1.470926,-1.151279,-1.133967,-1.084571,0.218215,0.774073,0.249102,1.628429,-0.298954,-1.353336,-0.609086,0.660864,-0.592662,1.154715,-0.459484,0
-0.12081,-1.1083,-0.823898,0.265395,-1.452684,-1.533803,0.608272,1.075497,1.271013,0.090716,-0.797728,-0.552263,-0.102252,-0.300433,1.34299,-0.282781,-0.948253,0.149951,-0.701711,1.571482,-1.039105,-1.656233,-1.190921,-0.705601,-0.941787,0
1.52806,0.326308,-0.154353,-1.372105,0.975491,0.502756,-0.223437,1.728922,-1.607677,-0.025789,0.953389,-1.576481,-0.13928,1.766337,2.228916,-1.997654,0.217974,-1.946795,-0.934712,0.001512,1.31778,-0.925186,-1.028887,-1.120064,-2.277542,0
-0.372894,-0.801301,1.320843,1.333311,1.009547,0.231797,-1.120593,0.715798,-0.420435,-0.999712,-0.224278,0.147577,0.172138,-0.26596,0.486313,-0.131772,-0.805818,0.943718,-1.216884,-1.044798,-0.539595,0.31525,-0.282071,0.047095,-0.040246,0
0.548173,1.209145,1.683774,0.780906,1.202377,-0.821548,-1.094846,1.245497,-0.136246,-0.51532,0.461813,0.179976,-0.416175,-1.738505,0.237378,0.649811,-0.728059,0.77845,-0.367765,-0.762548,0.375244,0.234684,-0.44053,-0.032934,-1.148,0
1.964363,-0.218611,-0.568959,0.235885,0.143959,-0.876979,0.027096,1.053129,0.85678,0.449412,0.044161,0.272258,-0.30076,0.660494,1.572568,-0.062837,-1.340783,-0.94564,-1.011009,0.232169,1.385009,-1.120094,0.238932,1.292478,0.970236,0
1.041889,0.372214,-0.733397,0.246018,-0.693177,0.15763,0.79116,-0.98734,0.68726,-2.059502,0.559257,-0.687229,-0.78265,-1.745502,0.806111,0.979213,1.744444,0.178891,-0.522656,-1.028558,-0.576397,0.967688,-0.39766,0.959026,0.393182,0
0.342,1.17543,-0.543207,-0.165877,2.694059,-1.074286,-0.458205,0.244382,0.212931,-1.280283,-0.911756,-1.216559,1.028657,1.193351,0.85586,0.082855,-0.8307,0.907534,-0.552629,-0.275591,0.340327,-1.093476,1.18053,-0.044602,0.208423,0
2.589825,0.306974,0.525087,0.552848,0.047468,-1.171751,0.203868,-0.178755,1.123798,1.330394,2.13563,-2.265792,0.037812,-1.704006,0.242848,-0.110718,-1.578487,0.678085,0.117736,0.257988,0.452082,-0.318549,1.553496,-0.477288,-0.710685,0
2.113539,-0.137078,-1.676826,0.744115,0.279329,-0.953287,-1.161792,-0.037308,0.553112,-2.131131,1.433249,-0.898668,-0.521871,-0.48639,1.175761,0.079572,0.612711,0.156111,0.122732,0.096185,0.004753,-0.129425,-1.30692,1.2404,0.765675,0
-0.210296,-1.266454,1.365609,0.899383,0.908205,0.814271,-1.076735,0.190994,-0.364137,-0.900346,-0.414736,-0.111207,0.699252,-0.865431,0.29749,0.043404,-0.769057,0.304505,-1.242262,-0.617729,-1.243693,-0.129526,-0.311455,-0.827638,-0.052196,0
0.412002,-0.922495,0.765244,1.146405,0.790256,0.08172,-0.934548,0.456056,-0.500754,-0.408766,-0.61768,-0.833553,0.982385,-0.571817,0.086487,-0.318972,-1.128597,-0.615063,0.620359,-0.153515,-1.496224,0.490833,0.098621,0.78061,-0.026965,0
-1.548357,0.305301,-0.003018,-0.005865,-0.236367,-0.378415,0.622736,-0.556912,-0.222745,-1.58855,0.902815,0.174621,-0.130208,-0.341135,2.279334,-0.593269,1.04768,0.027447,0.038069,2.342828,0.109054,0.65606,1.278583,0.198514,-0.956973,0
0.211659,-1.108529,1.321568,1.316115,0.851436,-0.911739,-0.173777,0.253664,-0.268121,-0.308865,1.500039,0.6169,-1.017219,0.717282,1.757491,-0.091753,0.862018,0.152492,0.141697,-0.310415,-0.710755,0.848756,-0.192667,1.293367,-0.479724,0
-1.469399,-1.242866,0.311702,-0.424815,-0.844715,-0.799931,0.133309,0.823073,-0.06356,0.004627,0.742049,0.422249,0.824931,0.72198,2.34545,0.653916,0.758611,0.85373,0.897622,1.883169,-0.938214,-0.841427,0.533415,1.24969,0.919897,0
0.764303,-0.746166,0.562299,1.586874,-0.467165,-0.255958,0.638042,0.096338,-1.067222,-0.522043,-0.875656,1.000616,0.001548,-0.607706,0.940055,-1.607131,-0.854929,0.970151,0.215594,0.111963,-0.175462,0.613531,0.589529,0.155206,0.759898,0
0.110716,-0.227526,-0.369697,-0.656948,1.243063,-1.310948,-0.215255,0.723708,-0.891392,-0.288005,1.779471,1.013146,-0.616243,-0.822019,0.425729,-0.521611,-1.252276,1.360357,-1.413121,-0.425111,0.814072,-0.331747,0.727645,-0.046041,1.361139,0
-1.440455,0.238017,2.447016,0.328452,-0.479061,-1.271768,0.316658,0.281748,-1.395229,0.823261,0.19785,0.136168,-1.138387,-0.723845,1.407259,0.882385,1.259622,1.641896,1.314221,0.422135,-0.279317,1.084028,-0.154435,0.89537,-0.666455,0
