@relation GermanCredit-weka.filters.supervised.attribute.NominalToBinary-weka.filters.unsupervised.attribute.RandomProjection-N10-R42-DGaussian-weka.filters.unsupervised.attribute.RandomProjection-N10-R42-DGaussian-weka.filters.unsupervised.attribute.RandomProjection-N10-R42-DGaussian-weka.filters.unsupervised.attribute.RandomProjection-N10-R42-DGaussian-weka.filters.unsupervised.attribute.RandomProjection-N10-R42-DGaussian

@attribute K1 numeric
@attribute K2 numeric
@attribute K3 numeric
@attribute K4 numeric
@attribute K5 numeric
@attribute K6 numeric
@attribute K7 numeric
@attribute K8 numeric
@attribute K9 numeric
@attribute K10 numeric
@attribute RESPONSE {0,1}

@data
881947.935916,1719110.171642,1087358.414847,-674974.068723,1054151.247123,710375.586685,1642398.349843,-782246.480427,1177741.409977,695979.49839,1
626062.622164,1219777.142718,768620.953563,-473664.274434,745980.62477,504172.766871,1167992.041333,-555126.510491,837779.756111,492353.532993,1
417148.8718,810359.885784,506493.052634,-309596.565423,491721.595269,335678.692505,778436.482048,-369302.906997,559380.059661,323941.660105,1
655593.372202,1273687.166548,801393.445328,-497964.82671,774725.752092,527742.382553,1217374.125208,-580649.75625,874592.643598,510619.97862,1
156544.219302,297772.531537,181460.342195,-106912.917991,173027.52049,123748.582763,286940.974694,-134277.851216,206791.247462,111978.824212,1
127239.94438,236002.09709,142726.687894,-86223.233736,130744.433805,99322.226576,224514.082765,-106076.871679,162537.020073,82397.925513,1
987739.725651,1927511.787349,1219743.947862,-757231.724443,1183261.089556,795739.747895,1841573.088832,-876952.02288,1320167.277301,782416.713726,1
292558.306273,560870.990708,349249.578194,-214731.307928,332866.599665,233463.633774,535264.149858,-254240.670512,385118.860707,216844.008808,1
246729.081919,473889.499199,294060.327578,-177052.415608,281939.605122,196303.578539,454570.109892,-214120.519998,326593.345472,183737.624707,1
352537.459997,682008.375231,426193.789129,-259703.323514,411209.483924,282025.435928,653587.163868,-309158.16095,469265.077406,270002.192295,1
1073975.743712,2098006.089169,1327886.461601,-823269.708174,1290456.993392,865842.326695,2005713.587685,-954654.307231,1437611.779334,854023.140049,1
1427517.370133,2791630.0496,1772033.061375,-1100697.211884,1721628.067083,1150151.918757,2665671.534187,-1268593.269069,1908960.095896,1140390.841063,1
1282911.983233,2506385.521782,1590450.104403,-988281.015182,1543304.903382,1033191.16257,2392675.581253,-1139015.100879,1713741.423945,1021155.836555,1
237656.969907,454414.447386,281545.664834,-170742.962113,267827.707612,188673.763993,434522.151633,-205183.588123,312487.996567,174074.658962,1
61859.446501,109473.187284,60669.462672,-32516.099309,53525.854967,47126.998715,106357.000802,-48848.426355,78058.628047,31756.68511,1
644835.107404,1254095.222419,790074.804958,-487552.379196,764714.860605,517876.24473,1199396.338465,-569882.138796,860393.298488,504188.733932,1
345477.078128,670111.451602,417889.653082,-251872.925897,405150.450701,277030.365915,644436.517065,-303886.005692,462360.741385,266496.612451,1
526616.249276,1022443.950323,641952.811882,-394665.552218,620980.563356,423230.452408,978933.456635,-464908.68367,702707.508559,408828.005647,1
189915.087573,363269.395695,220533.974474,-130327.147463,212493.642816,151867.186548,351930.653252,-165667.477576,254245.688129,138185.904253,1
228819.488338,439051.463546,269211.469583,-160730.043876,259217.044522,182535.164096,423739.745098,-199696.494133,305471.395581,168931.994257,1
1353738.711035,2638456.173683,1678782.927219,-1047199.31397,1620931.124884,1086939.900901,2510854.24402,-1195562.233406,1797141.14601,1070142.185956,1
164650.872704,310720.595544,185831.149349,-110961.151065,176539.796192,131156.043978,300535.533597,-142427.791211,218471.277033,113551.243659,1
543456.949797,1059232.99414,665614.413806,-405759.554893,647093.972587,436515.96953,1016587.502645,-480887.393498,728655.341334,427382.038139,1
281997.315997,547771.57798,337257.122154,-199064.605088,330337.313743,226817.179931,531882.619039,-249802.627877,382544.221534,217469.592878,1
726337.503274,1416641.796452,891708.005791,-548302.871838,867246.953561,584734.10916,1358040.204708,-644754.214242,974205.057745,573269.604013,1
133456.116899,254394.286279,150219.95903,-83360.500371,146531.779175,106567.015222,250678.531821,-116183.328337,181518.411846,94787.21342,1
255132.540341,492298.976633,303048.290117,-179428.211657,293841.857966,204108.219205,476015.184905,-223513.403674,342340.747565,192353.156896,1
472260.008901,915971.996008,574109.408026,-350715.81617,554931.760978,378434.629537,877575.702873,-415465.36969,629649.490617,365111.229218,1
61408.014276,108073.328962,58944.603148,-30000.878569,51517.943312,46284.567098,105542.778138,-47772.179153,77319.607018,30319.94557,1
355464.178375,689203.441456,427787.539627,-256381.362296,416169.820467,285557.891207,665254.181009,-313702.613713,478021.584829,273232.778672,1
108799.704987,195375.209263,115196.929017,-69719.045094,100736.970891,83527.667282,184296.654075,-87224.998831,134389.018031,61182.082712,1
695908.457077,1350571.470893,851156.471479,-526550.353172,820798.267401,558495.455005,1289448.188057,-613185.595538,924982.062984,540209.283167,1
244056.824433,470202.048894,287176.53499,-168951.378637,278916.52113,195675.023527,456178.406139,-214205.20349,328729.474786,182474.685499,1
219704.0598,412544.032261,253870.577532,-155388.035097,235403.11322,172260.186223,391599.220424,-185436.416982,282433.319408,150179.297429,1
592029.745953,1151946.535777,722019.952867,-441135.907219,701651.185816,475574.843475,1105620.268994,-523589.77809,793565.192206,463126.811668,1
380217.745654,739122.261872,458632.703373,-273563.779987,447507.572909,305190.491651,714263.684253,-335925.786744,512831.836077,294919.064824,1
245485.130702,475087.41746,289561.698097,-167414.292939,283719.735643,196717.380247,463147.153636,-216028.849057,333322.876026,186386.478115,1
502687.948309,975459.625665,608627.368416,-370136.521779,590553.409287,403596.158766,937532.63727,-443748.058521,673577.042631,388743.013347,1
169735.591526,320041.540678,192352.308294,-111609.19095,181834.725736,133771.962265,309317.515742,-144455.597498,223427.028813,116587.79362,1
205055.525103,395979.49493,238232.437591,-134846.816624,234241.955165,164375.335638,388794.573851,-180722.737049,280394.359317,153463.036538,1
934853.395729,1825968.955318,1150231.224813,-707136.842258,1120285.23758,753335.975759,1750898.280468,-831188.361883,1255631.485384,741605.82994,1
268601.392245,517491.828647,316781.235653,-186040.997765,307289.682669,215135.280656,501714.945636,-235311.353481,361145.286012,200829.39746,1
1953998.832838,3822722.07055,2427232.614272,-1506395.114075,2359548.364494,1574838.854202,3651506.798941,-1737419.890566,2614541.978962,1562796.925878,1
351484.621482,678236.696473,419588.776821,-251618.229724,405694.337837,281299.648266,653544.178651,-308047.079384,469980.666068,265603.769833,1
251642.629038,487255.260065,295579.846766,-170356.323778,290347.655484,201949.592358,476422.122438,-222410.743188,343354.612215,190845.3632,1
1200075.63113,2348683.368849,1483833.961892,-912570.922217,1447239.326184,967623.295719,2251409.145708,-1068456.756861,1613023.371621,959185.199771,1
257607.067518,491772.844525,301282.336213,-179475.023369,287367.111563,204269.479577,473113.54701,-222428.662062,340745.409831,186571.929045,1
557908.122524,1087211.140183,679839.065086,-410790.10798,662639.510275,448528.444167,1046590.091685,-493946.900498,750612.233113,437733.840337,1
702562.712559,1364540.76394,856148.091384,-526367.796193,828894.696213,564487.427988,1306984.62554,-620660.985035,938448.825622,546157.648526,1
613348.457299,1187627.191961,743748.968221,-457627.222322,717135.581403,492170.280256,1136499.779056,-540026.087945,816483.96063,471313.634314,1
162985.903101,311385.414533,183959.286744,-101133.148023,179532.737926,129098.675912,306789.346223,-141214.750803,221682.188234,116815.315275,1
562915.127815,1095741.780019,683970.027518,-414245.862765,666119.947061,452552.731624,1054989.078461,-498621.830453,757403.39031,439705.673033,1
710163.486672,1385035.349021,866689.861527,-527846.214531,845816.701069,572412.998649,1332872.773114,-631441.30817,957051.129972,559132.104069,1
545979.323237,1063828.538152,662430.868114,-399340.021505,647220.801509,439724.685931,1026755.409404,-484975.867269,737479.601898,427429.109021,1
250358.659476,475442.310125,291153.872974,-173889.879593,275849.260033,197507.182204,455916.001297,-214125.652398,328463.365851,178348.884239,1
103149.745236,195604.736159,108456.229468,-51809.39471,109086.635243,82234.934609,199616.772682,-89889.523264,145450.92925,70156.574216,1
209122.359512,404307.622961,241342.590207,-134832.108206,238868.81389,167638.934926,398788.303418,-184700.974996,287962.883025,157010.317672,1
119742.761724,227067.261096,128876.981659,-65469.201498,127549.329369,95364.208,228366.304776,-103903.499959,165982.517963,82144.681944,1
539868.879181,1049728.070153,653549.686948,-395431.982534,636615.806753,434320.423694,1011390.210321,-478145.494374,726737.278247,419989.026068,1
848170.154282,1656813.115339,1041866.97966,-635930.100477,1016011.293249,683034.420619,1591348.022868,-753479.971208,1140770.855476,672361.582422,1
471694.171851,915469.924777,566345.60081,-341475.646736,552060.198195,379794.069381,884210.622786,-418178.142355,636553.991393,363815.810247,1
567913.376799,1107214.196036,689084.515478,-414579.729344,674032.894513,457400.090183,1069596.636701,-504920.127382,768240.066229,445251.609058,1
455903.094413,883024.787922,549181.791028,-330353.683993,531862.280203,364609.464349,849808.798227,-400417.406038,610099.076176,349525.661076,1
383737.049338,745053.486603,459260.562069,-271243.015217,448806.861077,307922.999429,722435.568206,-339022.211094,519240.141681,295550.321519,1
146258.076229,280306.724016,160954.35435,-83565.271563,161065.01558,117384.916557,281805.551863,-128908.241212,204630.715985,104836.216619,1
275498.734688,531361.490787,323782.442928,-186946.48899,315512.530731,220180.115912,517289.531273,-241146.289463,372155.207221,206426.190255,1
227529.524501,437615.827304,262439.694229,-148643.740168,256886.172978,182049.391711,429073.314498,-199421.712862,309707.375204,167939.76067,1
455534.736642,882828.277859,545879.520035,-327489.489395,530978.550378,365414.979578,852597.582652,-402144.552697,613363.888249,349356.01112,1
286885.543036,551592.295046,336866.934927,-196528.870738,325954.939396,228428.110766,534754.87918,-249831.302651,384762.524488,212867.162466,1
205232.837491,395684.422068,234472.942009,-129151.971359,231917.985828,164597.560056,391498.954048,-180887.357344,282895.379845,151952.673814,1
624496.129176,1217116.921235,759738.650638,-458406.416189,741444.853846,502152.614172,1173064.090387,-553617.13959,841798.091717,489845.40103,1
217911.090393,419699.957101,248602.83258,-138386.73451,245646.519192,175167.905982,415117.345411,-192786.433581,300483.950935,160635.225742,1
125669.911951,233329.731003,132902.884288,-70250.947936,126410.255064,98519.646654,230730.373822,-105641.477354,167933.494909,79767.202594,1
210434.022272,404650.014871,241244.156229,-134283.517669,236494.654083,167803.706973,398205.735876,-184078.778705,287322.787554,154624.564065,1
340731.249429,661306.193732,402694.718741,-233950.832316,396186.793015,273965.743519,645814.676854,-302212.167131,465343.832674,261002.043051,1
110876.115718,209231.025961,116023.202855,-55188.366378,115094.466529,87497.032777,212654.231046,-95350.673344,154650.73823,73822.459327,1
405437.443143,785209.583586,484233.894274,-286930.615576,471303.95887,324318.445074,759668.781095,-356466.163053,546013.683942,309926.216344,1
753641.920076,1469542.674482,919447.433161,-558663.587347,896407.812084,606306.260429,1414049.152387,-668899.577853,1014807.820397,592683.140002,1
357793.996891,697603.340664,425964.822635,-245433.913014,421334.828709,287772.159037,682594.997233,-318244.961877,490904.075053,278491.875339,1
1355640.30931,2648347.076967,1669435.803329,-1029344.58215,1625672.931309,1093217.539651,2538165.49767,-1206485.038483,1820551.72319,1076358.772585,1
483147.523529,938021.285374,579962.63723,-346194.720429,565862.040346,388656.766643,907448.793212,-427592.294569,652493.565829,372586.906087,1
686664.085777,1342416.48636,837000.257238,-502792.818689,821201.057027,553123.987264,1297249.94462,-611476.256299,930941.914351,544098.617312,1
206012.122052,390319.006498,232592.280661,-131843.627205,222944.003258,162919.357657,380513.526427,-176671.424506,275028.929925,143699.819853,1
290006.992351,563337.518337,340154.888227,-192421.667548,336529.05024,232860.79116,553775.920079,-257133.20256,398850.501987,221782.675575,1
288850.399449,552180.366404,334812.837104,-196541.044907,322363.605342,229821.872378,535032.164846,-250865.19329,386233.067793,209750.421029,1
965177.986206,1885086.281551,1184983.666319,-722403.494151,1155827.679102,777141.802418,1811431.967461,-857419.129489,1298597.256333,764463.938973,1
500304.50113,967317.308807,600872.376925,-361811.815813,581110.173255,399954.763497,930466.446193,-438563.015223,668408.666958,381407.650947,1
212511.387904,410082.231033,242355.308415,-131895.482574,240488.950547,170407.22423,406941.571995,-187440.526782,293957.867621,157559.455809,1
1151368.830503,2247583.891899,1414994.512017,-869023.211966,1377338.347317,927616.493989,2155378.43853,-1022961.663896,1545732.201695,911213.910106,1
270575.26255,519770.865795,311867.453986,-178511.941704,304653.812081,216298.382682,508974.55397,-237443.952773,367874.449528,198904.268991,1
167861.506755,322637.453701,184386.257047,-95361.84518,185403.665634,135047.84292,325351.245307,-148919.600848,236476.635449,121258.618006,1
476071.104835,926524.253645,571188.618608,-337938.511322,559839.802072,382732.292014,899290.011243,-422475.246144,646539.575796,369597.843493,1
245334.733366,472225.557958,281542.759669,-157676.820916,276542.315028,195875.228689,464886.220068,-215444.062111,335780.075399,180992.846815,1
2233321.539383,4369526.23764,2769654.649815,-1715837.719472,2694976.806568,1800437.784196,4178248.623111,-1987470.479416,2992903.519467,1785448.321629,1
481868.043037,939078.535889,579623.565155,-341058.56942,569346.282288,387366.598688,912068.427021,-427356.644302,655022.781007,376150.794265,1
426871.153881,831011.83402,509182.183519,-297532.46349,501462.514601,343658.57213,809937.510454,-379281.397376,582747.130677,331240.800188,1
221500.615062,423856.820906,251476.107602,-139495.971523,245560.851751,175967.781453,417112.766995,-192629.395138,301349.204064,159841.996905,1
334454.497038,648289.026101,392180.969143,-224877.378656,386832.1366,269071.611554,635686.044485,-296720.009322,458466.335422,254286.303703,1
603420.675499,1178304.144157,730500.460137,-434570.150812,717929.971397,486292.151575,1142283.745388,-537261.505602,820401.509849,475109.71779,1
279667.700647,536760.868087,323806.710494,-185265.870427,314536.100212,222790.249425,523828.229386,-243807.233547,377643.131663,205089.777363,1
255358.176185,489101.645455,292192.129577,-165586.199177,284632.454333,203315.039331,479137.010125,-222619.468279,346239.909461,185578.386988,1
273252.952656,520765.637001,314268.003781,-182238.617427,301491.078977,216587.120667,505224.872511,-235882.038105,364558.40436,195605.953873,1
701136.558202,1365885.251552,851064.175384,-513268.668138,830835.158886,564212.823771,1317513.739179,-622110.445361,946064.861511,548712.799083,1
1964263.065778,3842612.403414,2431790.152056,-1502582.300205,2367653.174492,1583349.610125,3677787.123595,-1748019.944517,2634925.603821,1568688.62148,1
866814.931618,1691127.23655,1055766.574761,-641162.435126,1031673.049243,698859.166811,1629955.375075,-771815.044424,1170880.805598,682370.531885,1
1383205.212739,2703237.358318,1702902.094428,-1046169.396859,1660123.709237,1114928.52062,2593474.543302,-1231058.984294,1859836.451314,1099158.096194,1
189918.358951,360626.214516,210334.017551,-113536.492892,205367.085696,150414.634034,356950.283524,-163873.86089,258653.724986,132683.935202,1
179914.297614,347168.391287,199404.950561,-101720.791727,201200.672219,144220.401482,350423.59877,-159330.377646,253897.484917,131924.45616,1
1171321.510509,2287016.936907,1439599.996075,-880825.56779,1402325.157788,942843.822254,2194741.007036,-1039889.420704,1573294.835118,927509.45204,1
876330.320304,1702266.319504,1065877.071789,-652705.590269,1033002.59225,703909.669525,1632721.344803,-774370.771812,1172497.901307,680853.072322,1
1396699.481347,2725186.20335,1718177.66647,-1058583.827692,1670238.005695,1125127.908681,2610337.351648,-1240168.58394,1871884.165759,1104248.378144,1
842241.672007,1648812.986907,1029497.205635,-618809.546489,1011090.945543,678795.855808,1593123.084501,-750907.872539,1142759.758704,670756.661198,1
223255.630077,428606.317225,252845.906731,-137697.716546,248630.015279,177934.049029,424207.488358,-195251.186568,306417.309051,162259.670716,1
449913.123237,872033.577658,535294.349904,-314874.987823,523119.800592,360743.678226,846777.675211,-397034.287914,609220.098835,344081.253307,1
488711.164376,950866.024252,583994.006097,-342971.598498,573773.247332,393140.422816,925327.373563,-433959.716932,665634.936013,378568.99418,1
111722.041349,207372.791414,112359.65591,-50980.770964,109661.739882,86549.855958,211186.723846,-93621.804861,153937.763748,69204.266195,1
178050.938854,338208.921577,194967.899914,-102205.488506,190921.35302,140837.961427,337233.155031,-153988.383148,244417.252873,123323.071931,1
266698.128015,516666.291896,307524.044674,-168470.575673,305701.449347,213933.459292,511875.969279,-235879.05627,369140.446574,200934.511129,1
868220.24757,1696476.595104,1058260.96205,-638419.301202,1037094.883234,699783.608506,1637858.291358,-773394.801502,1175837.30211,686961.355093,1
29443.5133,53612.45676,9920.974386,19903.160485,19793.595677,23365.240609,73887.342602,-26397.476112,56276.214842,12027.671881,1
978117.345314,1905505.317574,1192301.499782,-726923.294488,1161384.18541,787094.789934,1832377.239258,-868100.159812,1315782.339782,767133.30421,1
996682.183321,1949383.910545,1220469.681446,-738553.102599,1195294.494158,803590.839862,1879391.656137,-887996.044564,1348009.463732,791903.838972,1
671577.973589,1311300.783181,812218.581342,-483543.76253,798513.939373,540910.147892,1271478.587801,-598128.290633,913586.518916,528703.927929,1
254343.139249,495216.785788,292460.68454,-155908.178602,294098.21948,204083.542971,494480.77045,-226218.964673,356496.204472,194346.216161,1
112369.78548,212925.024802,112417.039351,-46234.728859,115452.496957,88761.180156,222718.548761,-97874.283474,162653.09788,74468.246308,1
787953.845073,1534466.36835,956688.772925,-577231.981087,933187.112904,633014.230521,1478970.958104,-697886.715526,1061733.098171,616395.628134,1
110232.733643,209186.840888,109476.87486,-44218.559788,113345.704515,87856.129846,219761.628602,-96655.316102,160746.747678,73315.550078,1
651065.436217,1272665.501187,787639.98195,-466342.544957,775806.486654,524434.25141,1235711.669122,-580165.768898,887464.023239,514167.065433,1
517441.944506,1006900.010185,618214.57335,-362153.312608,607743.730629,416104.40023,980509.660076,-459511.961781,705234.231229,400801.335968,1
469608.170409,915574.917403,559504.436316,-323971.212379,552785.621366,378104.922611,895040.774686,-418135.056796,643855.412036,365454.315432,1
171373.035459,327142.485214,184349.658518,-92080.356723,184646.752076,136773.495305,331283.607276,-150316.361568,240927.316582,120014.732001,1
608209.490388,1186186.3395,733831.342343,-433670.986702,720251.713869,488816.059128,1150759.292447,-539769.517372,826164.302925,476217.308244,1
1055336.921199,2059789.914464,1292759.216617,-786060.996793,1260048.258267,848584.252249,1979820.870817,-935967.18299,1419292.64863,833519.54583,1
261673.835469,504853.653772,296658.092686,-161413.259285,295119.503661,209863.153272,502237.044611,-231694.10466,363565.009392,193512.038202,1
805581.067762,1571798.993759,977371.61709,-587289.593607,957617.1602,649248.112812,1519391.970091,-716956.584239,1091469.505406,633452.788799,1
174957.971449,338970.994275,191149.633913,-91596.517373,196521.671596,140476.132269,346890.134197,-155712.338411,251460.33006,129367.885234,1
1212656.20585,2360335.871439,1486534.441768,-912893.309635,1440329.647413,973435.627611,2259455.635119,-1071331.759557,1619715.563818,950288.507571,1
363654.387917,709572.221485,426190.114147,-237678.461581,426361.144599,292886.857381,701776.235742,-324744.674067,505799.377295,282250.742645,1
747514.663091,1460202.752847,905756.000373,-539762.849443,890101.733593,602365.634262,1415133.919185,-665936.281496,1016368.84189,589355.526135,1
258770.842205,501971.795485,294635.093359,-156548.517238,296094.473815,207939.714713,502002.514351,-229928.942133,362661.84501,194928.512073,1
1036872.781533,2028062.037301,1267899.460494,-765515.007326,1243139.629011,835841.940363,1957122.136751,-924023.395249,1404169.009072,823763.475134,1
641080.81864,1252300.851421,772331.327839,-455063.150939,761429.497171,516319.73135,1218233.488293,-571465.754335,875491.658205,504299.37151,1
569309.922333,1111495.315639,682536.852111,-398567.087785,674131.918293,458256.946569,1084097.714209,-507311.533984,779430.018348,446232.092126,1
797358.383529,1556996.085503,968378.798485,-578059.996643,950140.924622,641983.885086,1506871.92925,-709105.107721,1081481.810415,628378.67537,1
707288.794993,1381402.592583,856596.347934,-507817.438712,841815.444257,568938.716541,1339389.595833,-628718.669644,961318.735915,557238.250973,1
250580.047668,481963.669039,282351.43265,-151696.750745,279886.622018,200389.670623,479483.964951,-220220.094723,346781.350409,183072.557322,1
138430.264067,266794.715946,142729.036847,-60283.924805,150145.865662,111373.467118,279993.722913,-123839.004149,204340.228698,98445.038377,1
669117.872817,1307421.423188,806618.590926,-475665.603275,795633.347908,539044.37566,1271773.855724,-596748.741181,914027.584507,527049.964244,1
299061.568498,581298.331773,345085.610861,-187254.727155,344905.074916,239933.692963,577662.374596,-265414.20755,416456.558138,227692.426053,1
203319.840043,394601.240031,224202.637643,-110387.839543,229813.19471,163148.392154,402166.294717,-181451.261979,291527.365983,151669.369273,1
574404.461351,1118758.282012,687750.832542,-403012.76011,676368.915423,461851.854663,1088829.773928,-509970.670788,782726.646415,446712.853586,1
115119.621458,216044.91327,112150.922261,-44333.214988,114448.497237,90416.145329,226599.089446,-99099.667764,165836.087306,73093.355331,1
411800.445972,797403.49471,483719.410243,-277112.243475,474899.663537,329560.723035,779693.782116,-362824.741722,561313.066069,312339.616701,1
118967.599506,227983.704634,117758.039696,-44002.178887,125271.543323,95351.548725,242841.581622,-105779.15666,177579.430994,81716.407771,1
213868.849212,405028.851785,233532.32604,-123711.458613,227693.57825,168781.876399,402502.61124,-184084.591558,291981.660416,146985.644353,1
603889.834683,1178651.507988,725462.598701,-423945.123974,715329.191229,485733.194496,1148074.2405,-537033.21357,824735.056479,473178.968339,1
392097.942856,762218.985075,459215.771121,-258690.328704,455707.790801,314657.491279,750271.859084,-347715.832507,540569.731535,300940.608807,1
298974.779055,583953.183671,344267.937766,-182897.679436,348419.884661,240654.048685,584750.443966,-267522.913684,421828.246132,230916.562454,1
261461.409983,505873.410426,295060.447983,-155587.697798,296086.158821,209356.351272,506631.221074,-231601.086474,366384.96005,194737.252281,1
685416.79418,1339180.095205,826291.305718,-486622.930131,814658.680356,552488.910813,1302657.13964,-611054.302502,935934.335004,539531.391523,1
647277.279568,1265766.843182,778667.517167,-455699.591686,770017.978756,521501.557537,1234225.988952,-577833.644169,887066.947533,510525.400292,1
532362.986824,1035220.196205,633007.549206,-368168.61992,622980.51863,427372.245957,1009758.962361,-471934.625274,726551.41731,411129.521477,1
546174.158872,1061562.327677,648438.355673,-378980.806717,637892.1118,439518.520978,1035202.687531,-485195.627773,745627.723795,420939.961554,1
1096398.15652,2144333.191295,1340923.423411,-808721.518091,1314278.150486,883676.250257,2069073.786768,-976387.571716,1484028.512475,870784.227706,1
369318.213527,720210.99804,430432.204345,-237346.390259,430945.02501,297144.354567,714307.518699,-329701.584621,514934.114992,285110.63394,1
2524780.490543,4934244.377803,3123939.877397,-1933382.241927,3036311.223722,2033637.632078,4718192.85276,-2243434.774552,3380317.46241,2010039.914831,1
403993.786487,785161.548151,472179.492138,-265900.986757,468666.778427,324558.244845,773557.934085,-358878.529602,557695.689258,309349.633981,1
132006.870334,252806.470571,132829.74356,-52617.218893,139240.468222,105010.013399,266503.188769,-116447.155077,194436.38413,91046.584505,1
46825.370803,81773.943177,25114.725862,11887.138684,30111.154818,35204.426742,99604.632767,-37752.359172,74972.745341,17202.895184,1
331924.690065,647228.560084,379209.786953,-201587.764604,384693.427063,268088.315048,649518.42062,-297989.132196,469791.616387,254671.958958,1
